review_id,hospital_id,hospital_name,rating,review_text
1349,338,Sahyadri Pediatrics Healthcare,4.8,Outstanding care at Sahyadri Pediatrics Healthcare. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
1350,338,Sahyadri Pediatrics Healthcare,4.0,Positive experience at Sahyadri Pediatrics Healthcare. Clean environment and professional doctors. Only issue was the billing process which took time.
1351,338,Sahyadri Pediatrics Healthcare,3.4,Okay experience. Sahyadri Pediatrics Healthcare is crowded and understaffed. The Pediatrics department is fine but other areas need work.
1352,338,Sahyadri Pediatrics Healthcare,2.4,Extremely dissatisfied. Sahyadri Pediatrics Healthcare has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
1353,339,Sterling General Medicine Institute,4.5,Excellent hospital! Sterling General Medicine Institute has top-notch facilities and very caring staff. The General Medicine department is outstanding. Highly recommend!
1354,339,Sterling General Medicine Institute,4.0,Decent hospital. Sterling General Medicine Institute provided good treatment. The rooms are comfortable. Could improve on waiting times.
1355,339,Sterling General Medicine Institute,3.1,Mixed experience at Sterling General Medicine Institute. Treatment was fine but the administrative process was frustrating. Facilities are decent.
1356,339,Sterling General Medicine Institute,1.6,"Very disappointed with Sterling General Medicine Institute. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
1357,340,Unity Gastroenterology Hospital,4.9,"Best hospital experience ever. Unity Gastroenterology Hospital is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
1358,340,Unity Gastroenterology Hospital,3.8,"Good hospital overall. Unity Gastroenterology Hospital has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
1359,340,Unity Gastroenterology Hospital,2.5,"Not great, not terrible. Unity Gastroenterology Hospital needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
1360,340,Unity Gastroenterology Hospital,1.4,"Avoid Unity Gastroenterology Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
1361,341,Bangalore Nephrology Medical Center,4.7,Exceptional hospital! Bangalore Nephrology Medical Center provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
1362,341,Bangalore Nephrology Medical Center,4.2,Decent hospital. Bangalore Nephrology Medical Center provided good treatment. The rooms are comfortable. Could improve on waiting times.
1363,341,Bangalore Nephrology Medical Center,3.1,"Not great, not terrible. Bangalore Nephrology Medical Center needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
1364,341,Bangalore Nephrology Medical Center,1.9,Extremely dissatisfied. Bangalore Nephrology Medical Center has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
1365,342,HCG Gastroenterology Clinic,4.6,Excellent hospital! HCG Gastroenterology Clinic has top-notch facilities and very caring staff. The Gastroenterology department is outstanding. Highly recommend!
1366,342,HCG Gastroenterology Clinic,3.8,Positive experience at HCG Gastroenterology Clinic. Clean environment and professional doctors. Only issue was the billing process which took time.
1367,342,HCG Gastroenterology Clinic,2.9,Okay experience. HCG Gastroenterology Clinic is crowded and understaffed. The Gastroenterology department is fine but other areas need work.
1368,342,HCG Gastroenterology Clinic,0.8,Terrible hospital. HCG Gastroenterology Clinic overcharges for everything. The Gastroenterology department is poorly managed. Not recommended.
1369,343,Global Orthopedics Super Speciality Hospital,4.8,Outstanding care at Global Orthopedics Super Speciality Hospital. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
1370,343,Global Orthopedics Super Speciality Hospital,4.4,Satisfied with the care at Global Orthopedics Super Speciality Hospital. The Orthopedics department is good. Staff is polite. Would recommend for most treatments.
1371,343,Global Orthopedics Super Speciality Hospital,2.6,Okay experience. Global Orthopedics Super Speciality Hospital is crowded and understaffed. The Orthopedics department is fine but other areas need work.
1372,343,Global Orthopedics Super Speciality Hospital,0.4,"Very disappointed with Global Orthopedics Super Speciality Hospital. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
1373,344,Bangalore Pulmonology Clinic,4.9,Exceptional hospital! Bangalore Pulmonology Clinic provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
1374,344,Bangalore Pulmonology Clinic,4.2,Satisfied with the care at Bangalore Pulmonology Clinic. The Pulmonology department is good. Staff is polite. Would recommend for most treatments.
1375,344,Bangalore Pulmonology Clinic,3.3,Average experience at Bangalore Pulmonology Clinic. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
1376,344,Bangalore Pulmonology Clinic,0.8,Terrible hospital. Bangalore Pulmonology Clinic overcharges for everything. The Pulmonology department is poorly managed. Not recommended.
1377,345,Yashoda Pediatrics Hospital,4.6,"Best hospital experience ever. Yashoda Pediatrics Hospital is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
1378,345,Yashoda Pediatrics Hospital,3.6,"Good hospital overall. Yashoda Pediatrics Hospital has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
1379,345,Yashoda Pediatrics Hospital,3.1,Mixed experience at Yashoda Pediatrics Hospital. Treatment was fine but the administrative process was frustrating. Facilities are decent.
1380,345,Yashoda Pediatrics Hospital,0.8,"Very disappointed with Yashoda Pediatrics Hospital. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
1381,346,Bangalore Ophthalmology Healthcare,4.6,Exceptional hospital! Bangalore Ophthalmology Healthcare provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
1382,346,Bangalore Ophthalmology Healthcare,4.4,"Good hospital overall. Bangalore Ophthalmology Healthcare has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
1383,346,Bangalore Ophthalmology Healthcare,3.4,Mixed experience at Bangalore Ophthalmology Healthcare. Treatment was fine but the administrative process was frustrating. Facilities are decent.
1384,346,Bangalore Ophthalmology Healthcare,1.4,"Avoid Bangalore Ophthalmology Healthcare at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
1385,347,Ruby General Medicine Hospital,4.9,"Very impressed with Ruby General Medicine Hospital. From admission to discharge, everything was smooth. The General Medicine team did a fantastic job."
1386,347,Ruby General Medicine Hospital,4.3,Satisfied with the care at Ruby General Medicine Hospital. The General Medicine department is good. Staff is polite. Would recommend for most treatments.
1387,347,Ruby General Medicine Hospital,2.7,Mixed experience at Ruby General Medicine Hospital. Treatment was fine but the administrative process was frustrating. Facilities are decent.
1388,347,Ruby General Medicine Hospital,1.6,"Very disappointed with Ruby General Medicine Hospital. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
1389,348,Bangalore ENT Healthcare,4.6,Outstanding care at Bangalore ENT Healthcare. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
1390,348,Bangalore ENT Healthcare,3.7,"Good hospital overall. Bangalore ENT Healthcare has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
1391,348,Bangalore ENT Healthcare,2.9,Okay experience. Bangalore ENT Healthcare is crowded and understaffed. The ENT department is fine but other areas need work.
1392,348,Bangalore ENT Healthcare,0.3,Terrible hospital. Bangalore ENT Healthcare overcharges for everything. The ENT department is poorly managed. Not recommended.
1393,349,Metro General Medicine Medical Center,4.6,"Best hospital experience ever. Metro General Medicine Medical Center is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
1394,349,Metro General Medicine Medical Center,4.2,"Good hospital overall. Metro General Medicine Medical Center has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
1395,349,Metro General Medicine Medical Center,2.8,Average experience at Metro General Medicine Medical Center. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
1396,349,Metro General Medicine Medical Center,0.3,"Avoid Metro General Medicine Medical Center at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
1397,350,KIMS Gynaecology Hospital,4.9,Exceptional hospital! KIMS Gynaecology Hospital provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
1398,350,KIMS Gynaecology Hospital,3.6,Satisfied with the care at KIMS Gynaecology Hospital. The Gynaecology department is good. Staff is polite. Would recommend for most treatments.
1399,350,KIMS Gynaecology Hospital,2.6,Average experience at KIMS Gynaecology Hospital. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
1400,350,KIMS Gynaecology Hospital,0.5,Worst hospital experience! KIMS Gynaecology Hospital has unhelpful staff and incompetent doctors. Completely wasted my time and money.
1401,351,Bangalore Nephrology Hospital,4.8,Excellent hospital! Bangalore Nephrology Hospital has top-notch facilities and very caring staff. The Nephrology department is outstanding. Highly recommend!
1402,351,Bangalore Nephrology Hospital,4.2,Decent hospital. Bangalore Nephrology Hospital provided good treatment. The rooms are comfortable. Could improve on waiting times.
